circ,M,A,comb name,log_likelihood,under_threshold,obj_func,log_obj_func,obj_func_prop,log_obj_func_prop,p_std_max,combination
LO VALLEDOR,173,5,"18-29,30-39,40-59,60-69,70+",-792.5022533702431,False,80.30568877796857,13.09330099341918,0.6717844243568246,-10.73076325038041,0.0815878217261525,"[[0, 1], [2], [3, 4], [5], [6, 7]]"
LO VALLEDOR,173,5,"18-29,30-39,40-59,60-79,80+",-792.4933099170157,False,79.22183209999298,12.584578154285524,0.6608020319864664,-11.313351643636434,0.10900015245892163,"[[0, 1], [2], [3, 4], [5, 6], [7]]"
LO VALLEDOR,173,5,"18-29,30-39,40-69,70-79,80+",-792.5090034512396,False,74.45484455795378,11.716061281663734,0.6081907443908281,-12.214513583316947,0.1214323420987734,"[[0, 1], [2], [3, 4, 5], [6], [7]]"
LO VALLEDOR,173,5,"18-29,30-49,50-59,60-69,70+",-815.2091892580211,False,69.27788791907327,12.400313064978024,0.5741984565308939,-11.443106633986668,0.07011512534729239,"[[0, 1], [2, 3], [4], [5], [6, 7]]"
LO VALLEDOR,173,5,"18-29,30-49,50-59,60-79,80+",-816.3594915339054,False,68.19403124109768,11.891590225844368,0.5632160641605356,-12.025695027242694,0.13139755149656934,"[[0, 1], [2, 3], [4], [5, 6], [7]]"
LO VALLEDOR,173,5,"18-29,30-49,50-69,70-79,80+",-812.8675669758741,False,66.27427449486012,11.281052624723031,0.5374051273292788,-12.668999296349462,0.12026913634270675,"[[0, 1], [2, 3], [4, 5], [6], [7]]"
LO VALLEDOR,173,5,"18-29,30-59,60-69,70-79,80+",-825.0181917360169,False,56.533126444018166,10.52573307629051,0.4524736774869059,-13.362736210165973,0.12536928331997604,"[[0, 1], [2, 3, 4], [5], [6], [7]]"
LO VALLEDOR,173,5,"18-39,40-49,50-59,60-69,70+",-804.8470304600996,False,70.46220281094187,12.473674793438834,0.59207393735445,-11.304238611855533,0.06207777326609982,"[[0, 1, 2], [3], [4], [5], [6, 7]]"
LO VALLEDOR,173,5,"18-39,40-49,50-59,60-79,80+",-804.9932500782234,False,69.37834613296629,11.964951954305178,0.5810915449840918,-11.88682700511156,0.12320165882013857,"[[0, 1, 2], [3], [4], [5, 6], [7]]"
LO VALLEDOR,173,5,"18-39,40-49,50-69,70-79,80+",-801.368427174566,False,67.45858938672873,11.354414353183842,0.555280608152835,-12.530131274218327,0.12851730661936936,"[[0, 1, 2], [3], [4, 5], [6], [7]]"
LO VALLEDOR,173,5,"18-39,40-59,60-69,70-79,80+",-806.0699782137963,False,61.988842931297924,10.782502918097524,0.5176104907803444,-12.978313572565572,0.1205812279079981,"[[0, 1, 2], [3, 4], [5], [6], [7]]"
LO VALLEDOR,173,5,"18-49,50-59,60-69,70-79,80+",-840.1139892069332,False,46.73502943805787,9.907586029215526,0.3758402367254774,-13.952474260969275,0.11508936255672382,"[[0, 1, 2, 3], [4], [5], [6], [7]]"
LO VALLEDOR,173,4,"18-19,20-29,30-39,40+",-823.9492038665194,False,71.5042047867143,10.051868848180037,0.577492456778387,-9.142074252610971,0.12223903278550355,"[[0], [1], [2], [3, 4, 5, 6, 7]]"
LO VALLEDOR,173,4,"18-19,20-29,30-49,50+",-830.2948176997379,False,64.67389760059382,9.73889888661654,0.5204831759475423,-9.462477110400197,0.1599597133124747,"[[0], [1], [2, 3], [4, 5, 6, 7]]"
LO VALLEDOR,173,4,"18-19,20-29,30-59,60+",-840.880202520304,False,54.93232079855414,9.148151317098744,0.43644805147184984,-10.029666487300403,0.13280519105901278,"[[0], [1], [2, 3, 4], [5, 6, 7]]"
LO VALLEDOR,173,4,"18-19,20-29,30-69,70+",-836.2424171364473,False,48.963964660768546,8.473704872049938,0.3594839373770652,-10.865491084588845,0.13114027000213052,"[[0], [1], [2, 3, 4, 5], [6, 7]]"
LO VALLEDOR,173,4,"18-19,20-29,30-79,80+",-853.5821481932071,False,45.674371392021065,7.726794099188302,0.3216018371109334,-11.72733810474774,0.14558733541979155,"[[0], [1], [2, 3, 4, 5, 6], [7]]"
LO VALLEDOR,173,4,"18-19,20-39,40-49,50+",-814.7523131030102,False,66.00521356254339,9.82496234479583,0.5403450651427628,-9.307774837258545,0.12464230984569279,"[[0], [1, 2], [3], [4, 5, 6, 7]]"
LO VALLEDOR,173,4,"18-19,20-39,40-59,60+",-814.6937903381986,False,60.535038355914864,9.417622888624239,0.5035712731369527,-9.629409598689486,0.14417559879816563,"[[0], [1, 2], [3, 4], [5, 6, 7]]"
LO VALLEDOR,173,4,"18-19,20-39,40-69,70+",-810.0129221835814,False,56.194424164136905,8.814756729455336,0.45512199886422333,-10.293879889753594,0.12859660271180254,"[[0], [1, 2], [3, 4, 5], [6, 7]]"
LO VALLEDOR,173,4,"18-19,20-39,40-79,80+",-820.3169844012082,False,54.150048098965456,8.121042486795282,0.4330276904852559,-11.058630848711196,0.15278625416345218,"[[0], [1, 2], [3, 4, 5, 6], [7]]"
LO VALLEDOR,173,4,"18-19,20-49,50-59,60+",-850.7275654164841,False,45.34233987393158,8.543402453809366,0.3638027395740906,-10.591406759984519,0.15244482992429437,"[[0], [1, 2, 3], [4], [5, 6, 7]]"
LO VALLEDOR,173,4,"18-19,20-49,50-69,70+",-843.1515461436356,False,43.84895647795527,8.198515566140921,0.3421538160657426,-10.998019380474885,0.14726314879665325,"[[0], [1, 2, 3], [4, 5], [6, 7]]"
LO VALLEDOR,173,4,"18-19,20-49,50-79,80+",-846.9535870176696,False,42.706935052896405,7.58268436712343,0.3298909355066739,-11.670791716430344,0.14194532364287227,"[[0], [1, 2, 3], [4, 5, 6], [7]]"
LO VALLEDOR,173,4,"18-19,20-59,60-69,70+",-851.5252447080056,False,35.44504343020397,7.484863116722199,0.2492338486275411,-11.855413284069646,0.12491072896024394,"[[0], [1, 2, 3, 4], [5], [6, 7]]"
LO VALLEDOR,173,4,"18-19,20-59,60-79,80+",-853.1034760186812,False,34.36118675222838,6.976140277588543,0.23825145625718278,-12.438001677325673,0.16242512000208117,"[[0], [1, 2, 3, 4], [5, 6], [7]]"
LO VALLEDOR,173,4,"18-19,20-69,70-79,80+",-853.1791052789777,False,28.980118197138,6.082728151858599,0.1361946507294602,-13.943628878556336,0.14976228870416083,"[[0], [1, 2, 3, 4, 5], [6], [7]]"
LO VALLEDOR,173,4,"18-29,30-39,40-49,50+",-802.3733153133944,True,83.45172990631107,12.101780276313177,0.6855675345262869,-7.119608409792919,0.02411421940637763,"[[0, 1], [2], [3], [4, 5, 6, 7]]"
LO VALLEDOR,173,4,"18-29,30-39,40-59,60+",-803.2458741476075,True,77.98155469968253,11.694440820141585,0.648793742520477,-7.44124317122386,0.02887889905893682,"[[0, 1], [2], [3, 4], [5, 6, 7]]"
LO VALLEDOR,173,4,"18-29,30-39,40-69,70+",-798.2883740817488,False,73.64094050790457,11.091574660972682,0.6003444682477475,-8.105713462287968,0.07008675367055305,"[[0, 1], [2], [3, 4, 5], [6, 7]]"
LO VALLEDOR,173,4,"18-29,30-39,40-79,80+",-806.9285827781277,False,71.59656444273313,10.397860418312629,0.5782501598687801,-8.870464421245572,0.09272568016975861,"[[0, 1], [2], [3, 4, 5, 6], [7]]"
LO VALLEDOR,173,4,"18-29,30-49,50-59,60+",-827.6402619993169,True,66.95375384078723,11.001452891700428,0.5512077746945462,-8.153586554830117,0.035966456087239536,"[[0, 1], [2, 3], [4], [5, 6, 7]]"
LO VALLEDOR,173,4,"18-29,30-49,50-69,70+",-819.5602722426993,False,65.46037044481092,10.656566004031982,0.5295588511861982,-8.560199175320482,0.06639811434929949,"[[0, 1], [2, 3], [4, 5], [6, 7]]"
LO VALLEDOR,173,4,"18-29,30-49,50-79,80+",-821.7518102856411,False,64.31834901975206,10.040734805014491,0.5172959706271295,-9.232971511275942,0.12470935327027816,"[[0, 1], [2, 3], [4, 5, 6], [7]]"
LO VALLEDOR,173,4,"18-29,30-59,60-69,70+",-832.106639716374,False,55.71922239396897,9.901246455599459,0.44462740134382533,-9.253936089136992,0.06001180137746925,"[[0, 1], [2, 3, 4], [5], [6, 7]]"
LO VALLEDOR,173,4,"18-29,30-59,60-79,80+",-832.3550907778044,False,54.63536571599338,9.392523616465802,0.433645008973467,-9.836524482393017,0.11670959854035229,"[[0, 1], [2, 3, 4], [5, 6], [7]]"
LO VALLEDOR,173,4,"18-29,30-69,70-79,80+",-834.5868174074349,False,48.24063622794654,8.452426457964108,0.3525188815557736,-10.909040728297864,0.10419556865065392,"[[0, 1], [2, 3, 4, 5], [6], [7]]"
LO VALLEDOR,173,4,"18-39,40-49,50-59,60+",-814.5663270750301,True,68.13806873265584,11.074814620161238,0.5690832555181023,-8.014718532698982,0.029047059987642506,"[[0, 1, 2], [3], [4], [5, 6, 7]]"
LO VALLEDOR,173,4,"18-39,40-49,50-69,70+",-808.4468901590735,False,66.64468533667953,10.729927732492792,0.5474343320097543,-8.421331153189346,0.07631882265545731,"[[0, 1, 2], [3], [4, 5], [6, 7]]"
LO VALLEDOR,173,4,"18-39,40-49,50-79,80+",-810.536774052569,False,65.50266391162067,10.114096533475301,0.5351714514506857,-9.094103489144807,0.1237185841505262,"[[0, 1, 2], [3], [4, 5, 6], [7]]"
LO VALLEDOR,173,4,"18-39,40-59,60-69,70+",-812.0348345577368,False,61.17493888124873,10.158016297406474,0.5097642146372638,-8.86951345153659,0.08595520243521503,"[[0, 1, 2], [3, 4], [5], [6, 7]]"
LO VALLEDOR,173,4,"18-39,40-59,60-79,80+",-812.5395438230626,False,60.09108220327314,9.649293458272819,0.4987818222669055,-9.452101844792615,0.1308889110026726,"[[0, 1, 2], [3, 4], [5, 6], [7]]"
LO VALLEDOR,173,4,"18-39,40-69,70-79,80+",-812.0958786380506,False,55.32409466123393,8.780776585651026,0.4461705346712673,-10.353263784473128,0.11388537354284498,"[[0, 1, 2], [3, 4, 5], [6], [7]]"
LO VALLEDOR,173,4,"18-49,50-59,60-69,70+",-846.5459561987955,False,45.921125388008676,9.283099408524475,0.36799396058239675,-9.843674139940296,0.07088577953353078,"[[0, 1, 2, 3], [4], [5], [6, 7]]"
LO VALLEDOR,173,4,"18-49,50-59,60-79,80+",-848.5092489402305,False,44.83726871003309,8.774376569390817,0.3570115682120384,-10.426262533196322,0.11663953774476069,"[[0, 1, 2, 3], [4], [5, 6], [7]]"
LO VALLEDOR,173,4,"18-49,50-69,70-79,80+",-844.0791085354795,False,42.917511963795526,8.163838968269484,0.3312006313807816,-11.06956680230309,0.14409239494388587,"[[0, 1, 2, 3], [4, 5], [6], [7]]"
LO VALLEDOR,173,4,"18-59,60-69,70-79,80+",-854.5874221258564,False,34.455946183878645,7.447904715943205,0.2352904767399089,-11.959443804223099,0.11632700861723269,"[[0, 1, 2, 3, 4], [5], [6], [7]]"
LO VALLEDOR,173,3,"18-19,20-29,30+",-898.2319749736416,False,43.0103467109485,6.693274991017081,0.29524779801421813,-7.99436100278194,0.15136454577510558,"[[0], [1], [2, 3, 4, 5, 6, 7]]"
LO VALLEDOR,173,3,"18-19,20-39,40+",-841.2472977603175,False,52.52045596007541,7.12928588188581,0.41745865543049054,-7.264990202756637,0.13765960146223688,"[[0], [1, 2], [3, 4, 5, 6, 7]]"
LO VALLEDOR,173,3,"18-19,20-49,50+",-858.6712739905561,False,41.52525115086696,6.6350834139486,0.31826680886271447,-7.835046838234637,0.1499867229955417,"[[0], [1, 2, 3], [4, 5, 6, 7]]"
LO VALLEDOR,173,3,"18-19,20-59,60+",-866.0282929531822,False,33.12090935191793,6.086002943444603,0.22624316679119333,-8.565893204913095,0.16157655860674378,"[[0], [1, 2, 3, 4], [5, 6, 7]]"
LO VALLEDOR,173,3,"18-19,20-69,70+",-859.726952674806,False,28.16621414708881,5.458241531167547,0.12834837458637957,-9.834828757527355,0.12798210641945434,"[[0], [1, 2, 3, 4, 5], [6, 7]]"
LO VALLEDOR,173,3,"18-19,20-79,80+",-877.604353788367,False,24.954480242857972,4.713904638792222,0.07213632938669691,-11.266559070304917,0.16524870841552758,"[[0], [1, 2, 3, 4, 5, 6], [7]]"
LO VALLEDOR,173,3,"18-29,30-39,40+",-827.4932766572674,True,69.96697230384308,9.406103813403156,0.5626811248140147,-5.07682377529101,0.022543770673872407,"[[0, 1], [2], [3, 4, 5, 6, 7]]"
LO VALLEDOR,173,3,"18-29,30-49,50+",-833.5079307964988,True,63.136665117722615,9.09313385183966,0.50567184398317,-5.397226633080236,0.021912576223924014,"[[0, 1], [2, 3], [4, 5, 6, 7]]"
LO VALLEDOR,173,3,"18-29,30-59,60+",-846.3498545599723,True,53.39508831568293,8.502386282321863,0.4216367195074776,-5.964416009980443,0.02163071644394211,"[[0, 1], [2, 3, 4], [5, 6, 7]]"
LO VALLEDOR,173,3,"18-29,30-69,70+",-841.5751782090374,False,47.42673217789734,7.827939837273059,0.34467260541269296,-6.800240607268883,0.05765921379208004,"[[0, 1], [2, 3, 4, 5], [6, 7]]"
LO VALLEDOR,173,3,"18-29,30-79,80+",-858.1662472118769,False,44.13713890914986,7.081029064411422,0.30679050514656114,-7.662087627427779,0.08763047163487515,"[[0, 1], [2, 3, 4, 5, 6], [7]]"
LO VALLEDOR,173,3,"18-39,40-49,50+",-820.6026310899906,True,64.32098000959122,9.16649558030047,0.5235473248067262,-5.2583586109491005,0.022912923963624324,"[[0, 1, 2], [3], [4, 5, 6, 7]]"
LO VALLEDOR,173,3,"18-39,40-59,60+",-822.4496075287243,True,58.85080480296269,8.759156124128879,0.48677353280091606,-5.5799933723800414,0.02556884526677079,"[[0, 1, 2], [3, 4], [5, 6, 7]]"
LO VALLEDOR,173,3,"18-39,40-69,70+",-816.9260820856216,False,54.51019061118473,8.156289964959976,0.4383242585281867,-6.244463663444149,0.07846855667694397,"[[0, 1, 2], [3, 4, 5], [6, 7]]"
LO VALLEDOR,173,3,"18-39,40-79,80+",-826.3507554852113,False,52.465814546013284,7.462575722299923,0.4162299501492194,-7.009214622401752,0.118634949551726,"[[0, 1, 2], [3, 4, 5, 6], [7]]"
LO VALLEDOR,173,3,"18-49,50-59,60+",-859.3630605652434,True,43.59699130972264,7.884239235246879,0.34500327874604897,-6.5541540607837465,0.032348550674002594,"[[0, 1, 2, 3], [4], [5, 6, 7]]"
LO VALLEDOR,173,3,"18-49,50-69,70+",-850.5883865869619,False,42.10360791374633,7.5393523475784345,0.32335435523770095,-6.9607666812741105,0.07021076463147437,"[[0, 1, 2, 3], [4, 5], [6, 7]]"
LO VALLEDOR,173,3,"18-49,50-79,80+",-853.5990003911866,False,40.961586488687466,6.923521148560943,0.3110914746786324,-7.63353901722957,0.11974272858922633,"[[0, 1, 2, 3], [4, 5, 6], [7]]"
LO VALLEDOR,173,3,"18-59,60-69,70+",-861.049836436956,False,33.64204213382945,6.823418095252153,0.2274442005968283,-7.85064368319412,0.062420596595676,"[[0, 1, 2, 3, 4], [5], [6, 7]]"
LO VALLEDOR,173,3,"18-59,60-79,80+",-862.5433431027777,False,32.55818545585386,6.314695256118498,0.21646180822646996,-8.433232076450146,0.10876249316703077,"[[0, 1, 2, 3, 4], [5, 6], [7]]"
LO VALLEDOR,173,3,"18-69,70-79,80+",-862.6354676479459,False,27.20349507620565,5.422387691093466,0.11211774328746024,-10.01660952145216,0.1112660353575943,"[[0, 1, 2, 3, 4, 5], [6], [7]]"
LO VALLEDOR,173,2,"18-19,20+",-922.0073521269587,False,22.410983221295993,3.6873693952569147,0.034986569524430605,-8.09187639913692,0.1360991621852452,"[[0], [1, 2, 3, 4, 5, 6, 7]]"
LO VALLEDOR,173,2,"18-29,30+",-901.686237309943,True,41.47311422807729,6.0475099562402015,0.28043646604984585,-3.929110525461978,0.019526287304947595,"[[0, 1], [2, 3, 4, 5, 6, 7]]"
LO VALLEDOR,173,2,"18-39,40+",-846.6936628253679,True,50.83622240712323,6.47081911739045,0.4006609150944539,-3.2155739764471916,0.012781789315011687,"[[0, 1, 2], [3, 4, 5, 6, 7]]"
LO VALLEDOR,173,2,"18-49,50+",-865.3041092681306,True,39.77990258665802,5.975920195386113,0.2994673480346729,-3.797794139033865,0.014176112133725148,"[[0, 1, 2, 3], [4, 5, 6, 7]]"
LO VALLEDOR,173,2,"18-59,60+",-875.6137110000273,True,31.317908055543413,5.424557921974559,0.20445351876048054,-4.5611236040375704,0.025781760609291018,"[[0, 1, 2, 3, 4], [5, 6, 7]]"
LO VALLEDOR,173,2,"18-69,70+",-869.0087975815914,False,26.38959102615646,4.797901070402414,0.10427146714437963,-5.907809400423179,0.050000221893422604,"[[0, 1, 2, 3, 4, 5], [6, 7]]"
LO VALLEDOR,173,2,"18-79,80+",-885.8689945475126,False,23.234319226288065,4.0563854107907655,0.04686683056725144,-7.507184543344431,0.0888750846282695,"[[0, 1, 2, 3, 4, 5, 6], [7]]"
OSORNO,372,8,"18-19,20-29,30-39,40-49,50-59,60-69,70-79,80+",-1500.2480023640383,False,107.32380490943967,18.49129528849435,0.7328358243284675,-21.102504000355797,0.1291981821346623,"[[0], [1], [2], [3], [4], [5], [6], [7]]"
OSORNO,372,7,"18-19,20-29,30-39,40-49,50-59,60-69,70+",-1507.146003636255,False,106.33267644210157,17.42984668946434,0.7258455367157834,-17.34757602472212,0.12397071115767935,"[[0], [1], [2], [3], [4], [5], [6, 7]]"
OSORNO,372,7,"18-19,20-29,30-39,40-49,50-59,60-79,80+",-1503.7071300387615,False,105.95340536329633,16.819782609472508,0.7238122724516137,-17.886758404382963,0.11594424416186404,"[[0], [1], [2], [3], [4], [5, 6], [7]]"
OSORNO,372,7,"18-19,20-29,30-39,40-49,50-69,70-79,80+",-1508.2495542027318,False,104.13019026050186,16.516081410229106,0.7118280546521156,-18.112940149219465,0.12522012052990403,"[[0], [1], [2], [3], [4, 5], [6], [7]]"
OSORNO,372,7,"18-19,20-29,30-39,40-59,60-69,70-79,80+",-1514.3009489786054,False,96.50793867178497,16.013665235848606,0.6506155258467128,-18.632823144778122,0.12816335844693144,"[[0], [1], [2], [3, 4], [5], [6], [7]]"
OSORNO,372,7,"18-19,20-29,30-49,50-59,60-69,70-79,80+",-1550.6298948788026,False,95.46231471181373,15.731745575527928,0.6431484213140726,-18.844294414774183,0.11859638569764963,"[[0], [1], [2, 3], [4], [5], [6], [7]]"
OSORNO,372,7,"18-19,20-39,40-49,50-59,60-69,70-79,80+",-1522.088988280273,False,93.50463295022283,15.71571991266445,0.6379087927765098,-18.89753277180417,0.11073678486295527,"[[0], [1, 2], [3], [4], [5], [6], [7]]"
OSORNO,372,7,"18-29,30-39,40-49,50-59,60-69,70-79,80+",-1505.6580455211515,False,105.69831418500688,17.918636236369377,0.7225008061465477,-16.710816991462202,0.09082341088088451,"[[0, 1], [2], [3], [4], [5], [6], [7]]"
OSORNO,372,6,"18-19,20-29,30-39,40-49,50-59,60+",-1514.5891959659639,False,104.64803566954582,15.58770074221923,0.7145248322339772,-14.312918586272867,0.13298539569678594,"[[0], [1], [2], [3], [4], [5, 6, 7]]"
OSORNO,372,6,"18-19,20-29,30-39,40-49,50-69,70+",-1515.0541390028811,False,103.13906179316376,15.454632811199097,0.7048377670394317,-14.358012173585786,0.13343178537170422,"[[0], [1], [2], [3], [4, 5], [6, 7]]"
OSORNO,372,6,"18-19,20-29,30-39,40-49,50-79,80+",-1513.8082229403954,False,101.6683110246483,14.62801292721108,0.6955161759537384,-15.11412875079228,0.13772447333796817,"[[0], [1], [2], [3], [4, 5, 6], [7]]"
OSORNO,372,6,"18-19,20-29,30-39,40-59,60-69,70+",-1523.1989839422313,False,95.51681020444687,14.952216636818598,0.6436252382340288,-14.877895169144445,0.13196603261830142,"[[0], [1], [2], [3, 4], [5], [6, 7]]"
OSORNO,372,6,"18-19,20-29,30-39,40-59,60-79,80+",-1517.333757244909,False,95.13753912564162,14.342152556826766,0.641591973969859,-15.41707754880529,0.11749080368458832,"[[0], [1], [2], [3, 4], [5, 6], [7]]"
OSORNO,372,6,"18-19,20-29,30-39,40-69,70-79,80+",-1526.8504965463944,False,86.97347534946582,13.61136675917292,0.5833509093351987,-16.077463701717985,0.13481861739790404,"[[0], [1], [2], [3, 4, 5], [6], [7]]"
OSORNO,372,6,"18-19,20-29,30-49,50-59,60-69,70+",-1557.21430070739,False,94.47118624447563,14.67029697649792,0.6361581337013886,-15.089366439140505,0.13240317391497428,"[[0], [1], [2, 3], [4], [5], [6, 7]]"
OSORNO,372,6,"18-19,20-29,30-49,50-59,60-79,80+",-1554.3572265806288,False,94.09191516567039,14.060232896506088,0.6341248694372187,-15.628548818801349,0.15228498840121005,"[[0], [1], [2, 3], [4], [5, 6], [7]]"
OSORNO,372,6,"18-19,20-29,30-49,50-69,70-79,80+",-1560.2016550760745,False,92.26870006287594,13.756531697262686,0.6221406516377206,-15.854730563637851,0.11599493452875997,"[[0], [1], [2, 3], [4, 5], [6], [7]]"
OSORNO,372,6,"18-19,20-29,30-59,60-69,70-79,80+",-1568.0742651782784,False,82.87261735483507,13.176876972583232,0.5386547403787251,-16.501693233186842,0.12947119038822283,"[[0], [1], [2, 3, 4], [5], [6], [7]]"
OSORNO,372,6,"18-19,20-39,40-49,50-59,60-69,70+",-1529.7386720330978,False,92.51350448288473,14.654271313634442,0.6309185051638257,-15.142604796170492,0.13176370917557276,"[[0], [1, 2], [3], [4], [5], [6, 7]]"
OSORNO,372,6,"18-19,20-39,40-49,50-59,60-79,80+",-1524.825418225475,False,92.13423340407948,14.044207233642611,0.628885240899656,-15.681787175831335,0.12644399783598004,"[[0], [1, 2], [3], [4], [5, 6], [7]]"
OSORNO,372,6,"18-19,20-39,40-49,50-69,70-79,80+",-1529.0519440348435,False,90.31101830128502,13.740506034399207,0.6169010231001578,-15.907968920667837,0.14052554403563863,"[[0], [1, 2], [3], [4, 5], [6], [7]]"
OSORNO,372,6,"18-19,20-39,40-59,60-69,70-79,80+",-1534.3695419517753,False,82.68876671256812,13.23808986001871,0.555688494294755,-16.427851916226494,0.1381269155873132,"[[0], [1, 2], [3, 4], [5], [6], [7]]"
OSORNO,372,6,"18-19,20-49,50-59,60-69,70-79,80+",-1635.4484836664487,False,77.50075503478685,12.775729011050194,0.5126837526174468,-16.86679200626613,0.13036489187966407,"[[0], [1, 2, 3], [4], [5], [6], [7]]"
OSORNO,372,6,"18-29,30-39,40-49,50-59,60-69,70+",-1512.5707506965555,True,104.70718571766878,16.857187637339365,0.7155105185338637,-12.955889015828525,0.03991085899428287,"[[0, 1], [2], [3], [4], [5], [6, 7]]"
OSORNO,372,6,"18-29,30-39,40-49,50-59,60-79,80+",-1509.1280742657254,False,104.32791463886353,16.247123557347535,0.7134772542696939,-13.495071395489369,0.07823198014755238,"[[0, 1], [2], [3], [4], [5, 6], [7]]"
OSORNO,372,6,"18-29,30-39,40-49,50-69,70-79,80+",-1513.9445790220198,False,102.50469953606907,15.94342235810413,0.7014930364701958,-13.72125314032587,0.09496992918632548,"[[0, 1], [2], [3], [4, 5], [6], [7]]"
OSORNO,372,6,"18-29,30-39,40-59,60-69,70-79,80+",-1519.4853713960329,False,94.88244794735219,15.441006183723632,0.6402805076647929,-14.241136135884528,0.08637192551201439,"[[0, 1], [2], [3, 4], [5], [6], [7]]"
OSORNO,372,6,"18-29,30-49,50-59,60-69,70-79,80+",-1555.1442564308381,False,93.83682398738095,15.159086523402955,0.6328134031321527,-14.452607405880588,0.0736960577453299,"[[0, 1], [2, 3], [4], [5], [6], [7]]"
OSORNO,372,6,"18-39,40-49,50-59,60-69,70-79,80+",-1526.2154615923064,False,91.88388178399855,15.140712400101322,0.6266772392430374,-14.513577505489593,0.06825698413363847,"[[0, 1, 2], [3], [4], [5], [6], [7]]"
OSORNO,372,5,"18-19,20-29,30-39,40-49,50+",-1531.5757806849724,False,99.80160903962482,13.339514012156947,0.682225377757322,-11.598789480527788,0.12482301540948773,"[[0], [1], [2], [3], [4, 5, 6, 7]]"
OSORNO,372,5,"18-19,20-29,30-39,40-59,60+",-1532.5639528345928,False,93.83216943189112,13.110070689573487,0.6323045337522225,-11.843237730695193,0.1252185624526047,"[[0], [1], [2], [3, 4], [5, 6, 7]]"
OSORNO,372,5,"18-19,20-29,30-39,40-69,70+",-1537.1931189995084,False,85.98234688212771,12.549918160142912,0.5763606217225148,-12.322535726084306,0.13390690432131525,"[[0], [1], [2], [3, 4, 5], [6, 7]]"
OSORNO,372,5,"18-19,20-29,30-39,40-79,80+",-1551.20707197288,False,81.12035936629609,11.570191600679655,0.545964666025852,-13.198540597620013,0.13330689976075663,"[[0], [1], [2], [3, 4, 5, 6], [7]]"
OSORNO,372,5,"18-19,20-29,30-49,50-59,60+",-1564.598604979823,False,92.78654547191988,12.828151029252808,0.6248374292195822,-12.054709000691252,0.1197845509338203,"[[0], [1], [2, 3], [4], [5, 6, 7]]"
OSORNO,372,5,"18-19,20-29,30-49,50-69,70+",-1566.757665306126,False,91.27757159553784,12.69508309823268,0.6151503640250366,-12.099802588004172,0.13156714872390643,"[[0], [1], [2, 3], [4, 5], [6, 7]]"
OSORNO,372,5,"18-19,20-29,30-49,50-79,80+",-1567.7651878570614,False,89.80682082702238,11.86846321424466,0.6058287729393433,-12.855919165210667,0.1357125684510927,"[[0], [1], [2, 3], [4, 5, 6], [7]]"
OSORNO,372,5,"18-19,20-29,30-59,60-69,70+",-1577.4536472718464,False,81.88148888749697,12.115428373553225,0.531664452766041,-12.746765257553164,0.14174388980167693,"[[0], [1], [2, 3, 4], [5], [6, 7]]"
OSORNO,372,5,"18-19,20-29,30-59,60-79,80+",-1570.9614857649576,False,81.50221780869173,11.505364293561392,0.5296311885018713,-13.285947637214008,0.12875780857688426,"[[0], [1], [2, 3, 4], [5, 6], [7]]"
OSORNO,372,5,"18-19,20-29,30-69,70-79,80+",-1623.7287663692405,False,69.09713852623277,10.631671562664089,0.4269322343711924,-14.217116387839251,0.11573067667143462,"[[0], [1], [2, 3, 4, 5], [6], [7]]"
OSORNO,372,5,"18-19,20-39,40-49,50-59,60+",-1536.2443272598903,False,90.82886371032897,12.812125366389331,0.6195978006820195,-12.107947357721239,0.1209224914389783,"[[0], [1, 2], [3], [4], [5, 6, 7]]"
OSORNO,372,5,"18-19,20-39,40-49,50-69,70+",-1536.7420375407673,False,89.31988983394692,12.679057435369199,0.6099107354874738,-12.153040945034158,0.12701718286531988,"[[0], [1, 2], [3], [4, 5], [6, 7]]"
OSORNO,372,5,"18-19,20-39,40-49,50-79,80+",-1531.209869303013,False,87.84913906543146,11.85243755138118,0.6005891444017806,-12.909157522240653,0.1362765985925396,"[[0], [1, 2], [3], [4, 5, 6], [7]]"
OSORNO,372,5,"18-19,20-39,40-59,60-69,70+",-1543.634633823327,False,81.69763824523002,12.176641260988703,0.5486982066820709,-12.672923940592817,0.14391128376500673,"[[0], [1, 2], [3, 4], [5], [6, 7]]"
OSORNO,372,5,"18-19,20-39,40-59,60-79,80+",-1536.3173235931463,False,81.31836716642478,11.56657718099687,0.5466649424179012,-13.212106320253662,0.14149519472197233,"[[0], [1, 2], [3, 4], [5, 6], [7]]"
OSORNO,372,5,"18-19,20-39,40-69,70-79,80+",-1545.5489624908805,False,73.15430339024897,10.835791383343023,0.4884238777832408,-13.872492473166357,0.1397830182814587,"[[0], [1, 2], [3, 4, 5], [6], [7]]"
OSORNO,372,5,"18-19,20-49,50-59,60-69,70+",-1642.888819130676,False,76.50962656744875,11.714280412020187,0.5056934650047629,-13.111864030632454,0.10911697258613892,"[[0], [1, 2, 3], [4], [5], [6, 7]]"
OSORNO,372,5,"18-19,20-49,50-59,60-79,80+",-1638.3636104338511,False,76.1303554886435,11.104216332028354,0.503660200740593,-13.651046410293299,0.11604871696061893,"[[0], [1, 2, 3], [4], [5, 6], [7]]"
